zip,city,street_number,street_name,street_type,postdirection,student_id,state
66224,"Overland Park",4957,"HOTALING","PL","",106416,"KS"
66647,"Topeka",8558,"LAS VILLAS","CT","",100524,"KS"
66636,"Topeka",5784,"HORNE","AVE","",104912,"KS"
66653,"Topeka",5289,"WESTERN SHORE","LN","",106876,"KS"
66101,"Kansas City",3268,"MANGELS","AVE","",106892,"KS"
66610,"Topeka",6473,"SHARON","ST","",100896,"KS"
66647,"Topeka",5750,"ALVISO","ST","",103728,"KS"
66607,"Topeka",4923,"GLOBE","ALY","",104121,"KS"
66699,"Topeka",1870,"TULIP","ALY","",106400,"KS"
66601,"Topeka",345,"ONEIDA","AVE","",107950,"KS"
66620,"Topeka",1824,"FRONT","ST","",107461,"KS"
66251,"Overland Park",4650,"SOUTH VAN NESS","AVE","",104906,"KS"
66101,"Kansas City",5298,"BURROWS","DR","",106284,"KS"
66636,"Topeka",9577,"MANOR","DR","",105452,"KS"
66611,"Topeka",8320,"UNNAMED 036","","",105148,"KS"
66625,"Topeka",4190,"ARNOLD","AVE","",105633,"KS"
66521,"Onaga",9841,"ELLINGTON","AVE","",100263,"KS"
66699,"Topeka",7784,"SANDPIPER COVE","WAY","",103070,"KS"
66620,"Topeka",6655,"URANUS","TER","",106541,"KS"
66111,"Kansas City",2086,"SHAW","ALY","",102041,"KS"
66642,"Topeka",6685,"DUNSMUIR","ST","",103645,"KS"
66224,"Overland Park",7993,"AVENUE E","","",101483,"KS"
66210,"Overland Park",4811,"FARALLONES","ST","",104494,"KS"
66106,"Kansas City",4859,"IDORA","AVE","",100101,"KS"
66629,"Topeka",9345,"21ST","ST","",100553,"KS"
66622,"Topeka",4511,"HILLVIEW","CT","",103935,"KS"
66667,"Topeka",4804,"LOIS","LN","",104789,"KS"
66652,"Topeka",3307,"OAK ACCESS","RD","",107045,"KS"
66225,"Overland Park",4463,"GALILEE","LN","",105291,"KS"
66611,"Topeka",8010,"FRANCE","AVE","",100410,"KS"
66119,"Kansas City",90,"BELLAIR","PL","",101404,"KS"
66606,"Topeka",6614,"KELLOCH","AVE","",101246,"KS"
66617,"Topeka",4368,"ANTONIO","ST","",101884,"KS"
66617,"Topeka",588,"KENDALL","DR","",105679,"KS"
66103,"Kansas City",220,"BITTING","AVE","",100037,"KS"
66620,"Topeka",2323,"BIRCH","ST","",107012,"KS"
66622,"Topeka",7874,"CHUMASERO","DR","",101840,"KS"
66636,"Topeka",848,"EUCLID","AVE","",106122,"KS"
66618,"Topeka",7094,"DE LONG","ST","",102360,"KS"
66207,"Overland Park",2091,"ESPANOLA","ST","",104744,"KS"
66692,"Topeka",6490,"FRESNEL","WAY","",103053,"KS"
66699,"Topeka",8907,"MAJESTIC","AVE","",101855,"KS"
66607,"Topeka",6208,"ENGLISH","ST","",105818,"KS"
66106,"Kansas City",5464,"GIBBON","LN","",101681,"KS"
66601,"Topeka",4349,"VAN BUREN","ST","",107565,"KS"
66667,"Topeka",1010,"BANCROFT","AVE","",103535,"KS"
66118,"Kansas City",6313,"BOSWORTH","ST","",101221,"KS"
66224,"Overland Park",745,"TEXAS","ST","",106926,"KS"
66617,"Topeka",5454,"SANTA MARINA","ST","",101629,"KS"
66604,"Topeka",3782,"ROOSEVELT","WAY","",105791,"KS"
66692,"Topeka",4456,"LOMBARD","ST","",102227,"KS"
66616,"Topeka",419,"MINNESOTA","ST","",105515,"KS"
66620,"Topeka",5303,"HILL","DR","",105124,"KS"
66616,"Topeka",7996,"BOWMAN","CT","",100110,"KS"
66101,"Kansas City",4909,"HAVENSIDE","DR","",101956,"KS"
66102,"Kansas City",6660,"SPARROW","ST","",104791,"KS"
66675,"Topeka",4360,"LINDSAY","CIR","",105118,"KS"
66683,"Topeka",8994,"HUNTERS POINT","BLVD","",107213,"KS"
66212,"Overland Park",2556,"PARK HILL","AVE","",101168,"KS"
66601,"Topeka",6641,"LORAINE","CT","",106345,"KS"
66213,"Overland Park",5048,"SOUTH PARK","","",104649,"KS"
66653,"Topeka",4062,"LUDLOW","ALY","",102718,"KS"
66604,"Topeka",9265,"ALERT","ALY","",101421,"KS"
66102,"Kansas City",1689,"RHINE","ST","",104636,"KS"
66616,"Topeka",1384,"I-280 N OFF","RAMP","",100243,"KS"
66653,"Topeka",467,"TIOGA","AVE","",101030,"KS"
66619,"Topeka",6353,"BLAIR","TER","",100741,"KS"
66614,"Topeka",3327,"03RD","AVE","",106852,"KS"
66637,"Topeka",7566,"STOW LAKE","DR","",103668,"KS"
66636,"Topeka",6926,"11TH TI","ST","",103197,"KS"
66610,"Topeka",8408,"EVE","ST","",104875,"KS"
66205,"Mission",3233,"PLYMOUTH","AVE","",102307,"KS"
66618,"Topeka",6256,"HWY 1 TO HWY 101 SOUTHBOUND","RAMP","",106498,"KS"
66610,"Topeka",2385,"FAIR","AVE","",103093,"KS"
66119,"Kansas City",3659,"CARTER","ST","",101316,"KS"
66647,"Topeka",3847,"HOWARD","CT","",105772,"KS"
66616,"Topeka",3166,"MARVEL","CT","",107001,"KS"
66736,"Fredonia",7523,"AVENUE I","","",102511,"KS"
66653,"Topeka",6016,"DE MONTFORT","AVE","",104011,"KS"
66624,"Topeka",8864,"BERNAL HEIGHTS","BLVD","",107603,"KS"
66431,"Harveyville",7454,"HANGAH","ST","",103118,"KS"
66119,"Kansas City",3431,"BRAZIL","AVE","",101298,"KS"
66072,"Parker",6134,"WILDWOOD","WAY","",101627,"KS"
66625,"Topeka",7998,"WORDEN","ST","",107630,"KS"
66636,"Topeka",5657,"WALDO","ALY","",102619,"KS"
66615,"Topeka",5754,"GLENBROOK","AVE","",104227,"KS"
66616,"Topeka",3673,"BLATCHFORD","LN","",102400,"KS"
66619,"Topeka",7112,"CESAR CHAVEZ","ST","",107555,"KS"
66223,"Overland Park",8516,"NOBLES","ALY","",100923,"KS"
66216,"Shawnee",2646,"BELGRAVE","AVE","",103498,"KS"
66692,"Topeka",9966,"COVENTRY","CT","",107298,"KS"
66203,"Shawnee",7306,"WINTER","PL","",101916,"KS"
66204,"Overland Park",756,"STONE","ST","",104747,"KS"
66652,"Topeka",6226,"SANCHEZ","ST","",105300,"KS"
66619,"Topeka",9501,"FULTON","ST","",104599,"KS"
66207,"Overland Park",1405,"ASHBURY","ST","",103448,"KS"
66629,"Topeka",2195,"TACOMA","ST","",100046,"KS"
66601,"Topeka",6091,"CRESTWELL","WALK","",101625,"KS"
66514,"Milford",8817,"AUGUST","ALY","",103613,"KS"
66118,"Kansas City",8444,"06TH","AVE","",104318,"KS"
66620,"Topeka",6393,"NORTH HUGHES","LN","",104155,"KS"
66605,"Topeka",3228,"BURRITT","ST","",104112,"KS"
66692,"Topeka",7548,"BURNETT","AVE","",107775,"KS"
66692,"Topeka",6322,"DUBLIN","ST","",107292,"KS"
66699,"Topeka",1714,"HESTER","AVE","",104326,"KS"
66112,"Kansas City",2059,"LARKIN","ST","",102461,"KS"
66647,"Topeka",173,"UNNAMED 2","","",105341,"KS"
66608,"Topeka",6467,"GRIJALVA","DR","",102113,"KS"
66608,"Topeka",8522,"GOLDEN","CT","",100588,"KS"
66620,"Topeka",7812,"ROCKLAND","ST","",100606,"KS"
66417,"Corning",391,"POPE","CT","",107616,"KS"
66103,"Kansas City",8645,"MEDICAL CENTER","WAY","",101897,"KS"
66604,"Topeka",7446,"ROMAIN","ST","",107110,"KS"
66210,"Overland Park",4679,"CLAYTON","ST","",107582,"KS"
66212,"Overland Park",526,"BROOKS","ST","",107744,"KS"
66626,"Topeka",9921,"TERRACE","WALK","",100374,"KS"
66609,"Topeka",7669,"FOREST KNOLLS","DR","",105874,"KS"
66118,"Kansas City",6458,"BAKER","ST","",107769,"KS"
66621,"Topeka",9960,"DOLPHIN","CT","",105810,"KS"
66620,"Topeka",6458,"WHIPPLE","AVE","",102792,"KS"
66118,"Kansas City",7832,"LOMITA","AVE","",102319,"KS"
66088,"Valley Falls",3293,"GATEVIEW 2","CT","",102997,"KS"
66615,"Topeka",7520,"SIXTH","ST","",105659,"KS"
66612,"Topeka",3966,"FLORENCE","ST","",105597,"KS"
66683,"Topeka",2254,"GOLF COURSE ACCESS","RD","",107276,"KS"
66728,"Crestline",362,"EVELYN","WAY","",105994,"KS"
66115,"Kansas City",4629,"CHICAGO","WAY","",102521,"KS"
66102,"Kansas City",9105,"CLIFFORD","TER","",102633,"KS"
66283,"Overland Park",925,"KEITH","ST","",102300,"KS"
66609,"Topeka",1112,"WHEAT","ST","",103024,"KS"
66626,"Topeka",295,"DEMING","ST","",103121,"KS"
66622,"Topeka",7611,"HUNTERS POINT","BLVD","",102456,"KS"
66110,"Kansas City",1575,"MCNAIR","CT","",106454,"KS"
66683,"Topeka",2935,"MISSION BAY","CIR","",105595,"KS"
66160,"Kansas City",7859,"STANFORD","ST","",107756,"KS"
66642,"Topeka",1115,"LILLIAN","ST","",107960,"KS"
66667,"Topeka",823,"MONETA","CT","",101820,"KS"
66625,"Topeka",7103,"RIPLEY","ST","",105565,"KS"
66214,"Overland Park",1155,"REDFIELD","ALY","",100775,"KS"
66611,"Topeka",1949,"FREELON","ST","",102799,"KS"
66628,"Topeka",7734,"TERRACE","DR","",101727,"KS"
66110,"Kansas City",9663,"TEMESCAL","TER","",105472,"KS"
66769,"Redfield",9380,"BEEMAN","LN","",100714,"KS"
66606,"Topeka",2690,"CITYVIEW","WAY","",102951,"KS"
66214,"Overland Park",8733,"OTSEGO","AVE","",107282,"KS"
66603,"Topeka",8753,"DEHON","ST","",103757,"KS"
66675,"Topeka",2678,"COMMONWEALTH","AVE","",105506,"KS"
66619,"Topeka",1847,"SHARP","PL","",106688,"KS"
66033,"Greeley",3352,"EAST BEACH","RD","",104271,"KS"
66675,"Topeka",4889,"CRESTA VISTA","DR","",101499,"KS"
66683,"Topeka",4284,"BELCHER","ST","",100832,"KS"
66625,"Topeka",818,"BATTERY CHAMBERLIN","RD","",101145,"KS"
66210,"Overland Park",2341,"REX","AVE","",102699,"KS"
66622,"Topeka",2221,"POPE","RD","",107537,"KS"
66608,"Topeka",3848,"WHITING","ST","",103790,"KS"
66621,"Topeka",2662,"LAKE MERCED HILL","","",104779,"KS"
66628,"Topeka",7072,"HARRIS","PL","",105173,"KS"
66637,"Topeka",2051,"ALLEN","ST","",100985,"KS"
66094,"White Cloud",4236,"CONCOURSE","DR","",104240,"KS"
66617,"Topeka",6353,"BLAIR","TER","",106741,"KS"
66014,"Centerville",8569,"HAHN","ST","",100190,"KS"
66118,"Kansas City",5864,"VILLA","TER","",106137,"KS"
66614,"Topeka",7505,"PARSONS","ST","",102483,"KS"
66603,"Topeka",1121,"OLD MASON","ST","",106894,"KS"
66610,"Topeka",7646,"BREWSTER","ST","",106788,"KS"
66213,"Overland Park",2016,"02ND","ST","",101537,"KS"
66626,"Topeka",4347,"TOLAND","ST","",105895,"KS"
66622,"Topeka",7411,"COLONIAL","WAY","",102063,"KS"
66548,"Waterville",4063,"VENARD","ALY","",106985,"KS"
66451,"Lyndon",8767,"MCCOPPIN","ST","",101491,"KS"
66620,"Topeka",8331,"BLANDY","ST","",101562,"KS"
66106,"Kansas City",8074,"MOORE","PL","",107973,"KS"
66282,"Overland Park",6014,"WESTON","CT","",106012,"KS"
66611,"Topeka",6524,"CRAUT","ST","",103304,"KS"
66692,"Topeka",7794,"SAN RAFAEL","WAY","",106885,"KS"
66653,"Topeka",747,"THORP","LN","",100044,"KS"
66625,"Topeka",972,"STAPLES","AVE","",100175,"KS"
66621,"Topeka",6570,"HURON","AVE","",101332,"KS"
66610,"Topeka",390,"ROSEMONT","PL","",105201,"KS"
66094,"White Cloud",5355,"VARENNES","ST","",105981,"KS"
66628,"Topeka",4435,"REDFIELD","ALY","",100483,"KS"
66619,"Topeka",9555,"EVANS","AVE","",100191,"KS"
66609,"Topeka",3993,"KALMANOVITZ","ST","",101833,"KS"
66624,"Topeka",5706,"HOLLAND","CT","",106276,"KS"
66603,"Topeka",3620,"GREENVIEW","CT","",100554,"KS"
66601,"Topeka",3079,"DIXIE","ALY","",101070,"KS"
66101,"Kansas City",3914,"CONNECTICUT","ST","",103908,"KS"
66606,"Topeka",4425,"OAKDALE","AVE","",103217,"KS"
66202,"Mission",9410,"SOUTH VAN NESS","AVE","",104859,"KS"
66112,"Kansas City",9672,"FONTINELLA","TER","",101366,"KS"
66112,"Kansas City",4881,"GLADEVIEW","WAY","",105765,"KS"
66607,"Topeka",1853,"MCLAREN","AVE","",102467,"KS"
66101,"Kansas City",403,"DOLORES","ST","",106396,"KS"
66628,"Topeka",4524,"I-80 E OFF","RAMP","",104782,"KS"
66621,"Topeka",3702,"MACARTHUR","AVE","",106437,"KS"
66652,"Topeka",2262,"SANTA YNEZ","AVE","",104589,"KS"
66608,"Topeka",2274,"LA SALLE","AVE","",104411,"KS"
66615,"Topeka",876,"NORTH POINT","ST","",100567,"KS"
66675,"Topeka",1797,"MANSELL","ST","",106133,"KS"
66105,"Kansas City",9684,"PARK","BLVD","",102421,"KS"
66605,"Topeka",2306,"TUCKER","AVE","",105504,"KS"
66628,"Topeka",5251,"WORDEN","ST","",101524,"KS"
66604,"Topeka",8812,"LUCY","ST","",100628,"KS"
66608,"Topeka",8900,"JENNINGS","ST","",106349,"KS"
66101,"Kansas City",8123,"FOLSOM","ST","",100846,"KS"
66642,"Topeka",4363,"NOBLES","ALY","",101229,"KS"
66667,"Topeka",2782,"STILL","ST","",100015,"KS"
66637,"Topeka",1283,"MEGAN","DR","",104664,"KS"
66608,"Topeka",9730,"GLENVIEW","DR","",107485,"KS"
66617,"Topeka",2131,"ORTEGA","ST","",100984,"KS"
66675,"Topeka",4643,"SEAL COVE","TER","",105783,"KS"
66624,"Topeka",3417,"BATTERY EAST","RD","",103955,"KS"
66605,"Topeka",1080,"COLERIDGE","ST","",102902,"KS"
66605,"Topeka",6091,"CRESTWELL","WALK","",105224,"KS"
66610,"Topeka",519,"BALDWIN","CT","",101568,"KS"
66109,"Kansas City",2047,"ROD","RD","",100549,"KS"
66683,"Topeka",8724,"DECKER","ALY","",103973,"KS"
66625,"Topeka",540,"BENTON","AVE","",105519,"KS"
66607,"Topeka",7621,"EGBERT","AVE","",105507,"KS"
66675,"Topeka",1610,"OSCEOLA","LN","",107129,"KS"
66109,"Kansas City",9108,"BURLWOOD","DR","",100816,"KS"
66105,"Kansas City",1888,"MONO","ST","",102122,"KS"
66616,"Topeka",8967,"FELL","ST","",103194,"KS"
66611,"Topeka",2718,"JASON","CT","",104627,"KS"
66536,"Saint Marys",7468,"THE EMBARCADERO","","",107449,"KS"
66118,"Kansas City",7454,"HANGAH","ST","",104151,"KS"
66604,"Topeka",9801,"HILIRITAS","AVE","",106543,"KS"
66629,"Topeka",4865,"CABRILLO","ST","",101353,"KS"
66653,"Topeka",6971,"RUSSIAN HILL","PL","",106179,"KS"
66606,"Topeka",1763,"BARTOL","ST","",105788,"KS"
66111,"Kansas City",1726,"ROCKWOOD","CT","",107669,"KS"
66625,"Topeka",286,"TOPAZ","WAY","",105162,"KS"
66111,"Kansas City",5670,"MEACHAM","PL","",106872,"KS"
66606,"Topeka",4274,"BALMY","ST","",104501,"KS"
66619,"Topeka",3148,"KINZEY","ST","",101356,"KS"
66636,"Topeka",405,"20TH","AVE","",106982,"KS"
66754,"Mapleton",6199,"BANNEKER","WAY","",106591,"KS"
66608,"Topeka",9529,"LAFAYETTE","ST","",101827,"KS"
66111,"Kansas City",36,"SANTA RITA","AVE","",100086,"KS"
66624,"Topeka",147,"RECYCLING CENTER ACCESS","RD","",104258,"KS"
66609,"Topeka",6973,"UNNAMED 2","","",104312,"KS"
66620,"Topeka",3560,"NEWELL","ST","",107488,"KS"
66624,"Topeka",2607,"PARADISE","AVE","",106586,"KS"
66604,"Topeka",1141,"JUANITA","WAY","",100512,"KS"
66636,"Topeka",904,"RIO VERDE","ST","",103309,"KS"
66282,"Overland Park",6285,"SHORT","ST","",104717,"KS"
66769,"Redfield",1657,"GLENDALE","ST","",105880,"KS"
66605,"Topeka",2167,"FENTON","LN","",100041,"KS"
66692,"Topeka",7330,"QUINTARA","ST","",105099,"KS"
66603,"Topeka",7318,"UNNAMED 080","","",104947,"KS"
66612,"Topeka",2164,"CAMBON","DR","",106172,"KS"
66094,"White Cloud",5725,"27TH","AVE","",102067,"KS"
66105,"Kansas City",245,"ROSEMARY","CT","",104722,"KS"
66675,"Topeka",1145,"ARDENWOOD","WAY","",104466,"KS"
66604,"Topeka",4989,"CONGO","ST","",103328,"KS"
66607,"Topeka",1911,"FARNSWORTH","LN","",105382,"KS"
66021,"Edgerton",6892,"UTAH","ST","",104993,"KS"
66683,"Topeka",4905,"GLEN","CT","",107297,"KS"
66601,"Topeka",9328,"BURROWS","ST","",106647,"KS"
66094,"White Cloud",8500,"WRIGHT","ST","",100843,"KS"
66119,"Kansas City",3713,"CARR","ST","",106477,"KS"
66622,"Topeka",8041,"ANSON","PL","",103737,"KS"
66214,"Overland Park",9284,"VASSAR","PL","",102678,"KS"
66106,"Kansas City",4772,"VASQUEZ","AVE","",106682,"KS"
66221,"Overland Park",5272,"HOWTH","ST","",100514,"KS"
66207,"Overland Park",6518,"LETTERMAN","DR","",102316,"KS"
66629,"Topeka",7172,"GENERAL KENNEDY","AVE","",105575,"KS"
66603,"Topeka",3510,"TURK MURPHY","LN","",105774,"KS"
66611,"Topeka",4922,"PARAISO","PL","",103179,"KS"
66636,"Topeka",645,"FORT FUNSTON","RD","",104960,"KS"
66601,"Topeka",4001,"CURTIS","ST","",105345,"KS"
66605,"Topeka",512,"BEACON","ST","",100925,"KS"
66160,"Kansas City",2228,"CAMPUS","LN","",105641,"KS"
,"",9094,"AVENUE F","","",105655,"KS"
66251,"Overland Park",4033,"MONTEREY","BLVD","",101494,"KS"
66758,"Neosho Falls",4049,"CLOVER","LN","",107467,"KS"
66282,"Overland Park",1792,"SHELDON","TER","",105872,"KS"
66540,"Soldier",9572,"ANZAVISTA","AVE","",105253,"KS"
66699,"Topeka",6633,"RIDGE","LN","",104358,"KS"
66409,"Berryton",1327,"34TH","AVE","",101481,"KS"
66615,"Topeka",7357,"JOSEPHA","AVE","",107798,"KS"
66117,"Kansas City",3618,"UNNAMED 185","","",103345,"KS"
66097,"Winchester",56,"ROSE","ST","",107641,"KS"
66653,"Topeka",2422,"WILLIAMS","AVE","",100027,"KS"
66283,"Overland Park",6861,"HALIBUT","CT","",104364,"KS"
66615,"Topeka",295,"DEMING","ST","",106766,"KS"
66611,"Topeka",6812,"HWY 101 TO I-280","RAMP","",104120,"KS"
66849,"Dwight",8239,"LURMONT","TER","",107693,"KS"
66621,"Topeka",7494,"SAN JOSE AV ON","RAMP","",105238,"KS"
66642,"Topeka",5668,"ALBERTA","ST","",103066,"KS"
66683,"Topeka",678,"SUNNYSIDE","TER","",102683,"KS"
66622,"Topeka",8847,"NORTH","DR","",104162,"KS"
66667,"Topeka",2983,"RINCON","ST","",103965,"KS"
66615,"Topeka",7272,"UNNAMED 080","","",104936,"KS"
66621,"Topeka",7311,"UNNAMED 051","","",101293,"KS"
66044,"Lawrence",2818,"CARMELITA","ST","",107422,"KS"
66102,"Kansas City",3795,"UNNAMED 025","","",100293,"KS"
66110,"Kansas City",917,"TUNNEL","AVE","",104794,"KS"
66212,"Overland Park",640,"STEVELOE","PL","",102485,"KS"
66619,"Topeka",4300,"MARINA GREEN","DR","",106545,"KS"
66210,"Overland Park",1668,"TRUMBULL","ST","",101137,"KS"
66217,"Shawnee",181,"GERKE","ALY","",106875,"KS"
66616,"Topeka",1200,"AZTEC","ST","",105726,"KS"
66692,"Topeka",5246,"DALEWOOD","WAY","",100805,"KS"
66610,"Topeka",2319,"SANTA CLARA","AVE","",102138,"KS"
66224,"Overland Park",9324,"GARNETT","TER","",101997,"KS"
66214,"Overland Park",8840,"PHELPS","ST","",101808,"KS"
66653,"Topeka",6612,"AHERN","WAY","",101402,"KS"
66615,"Topeka",9332,"TALBERT","ST","",104404,"KS"
66620,"Topeka",7869,"KEZAR","DR","",103738,"KS"
66611,"Topeka",1781,"PRESIDIO","AVE","",104582,"KS"
66653,"Topeka",5410,"05TH","ST","",102684,"KS"
66626,"Topeka",5352,"STATES","ST","",106804,"KS"
66017,"Denton",7729,"CANBY","LN","",100369,"KS"
66210,"Overland Park",3031,"EDDY","ST","",107608,"KS"
66626,"Topeka",7838,"09TH","AVE","",102104,"KS"
66117,"Kansas City",965,"MARSTON","AVE","",101363,"KS"
66699,"Topeka",10,"AGNON","AVE","",102584,"KS"
66642,"Topeka",9351,"LUNDEEN","ST","",103629,"KS"
66094,"White Cloud",5936,"CORONADO","ST","",106847,"KS"
66094,"White Cloud",9394,"MABINI","ST","",102933,"KS"
66111,"Kansas City",8759,"VIRGIL","ST","",106929,"KS"
66606,"Topeka",4488,"HARDIE","PL","",105759,"KS"
66609,"Topeka",9106,"PRATT","PL","",107323,"KS"
66653,"Topeka",1927,"SCIENCE","CIR","",101446,"KS"
66621,"Topeka",8361,"JUNIPERO SERRA","BLVD","",106500,"KS"
66112,"Kansas City",461,"WIESE","ST","",104620,"KS"
66118,"Kansas City",8012,"WOOL","CT","",105232,"KS"
66628,"Topeka",2569,"SAN LUIS","AVE","",105246,"KS"
66119,"Kansas City",8473,"URANUS","TER","",102395,"KS"
66603,"Topeka",7399,"MERCATO","CT","",106857,"KS"
66692,"Topeka",3886,"HIGUERA","AVE","",100577,"KS"
66607,"Topeka",6179,"MCDONALD","ST","",104615,"KS"
66636,"Topeka",1012,"KRONQUIST","CT","",105532,"KS"
66699,"Topeka",9979,"SHERIDAN","ST","",100366,"KS"
66221,"Overland Park",3624,"UNNAMED 033","","",103824,"KS"
66628,"Topeka",4463,"SAN ANTONIO","PL","",101842,"KS"
66610,"Topeka",3386,"PELICAN COVE","TER","",103356,"KS"
66094,"White Cloud",2029,"DELANCEY","ST","",105698,"KS"
66106,"Kansas City",7327,"FANNING","WAY","",105095,"KS"
66610,"Topeka",6559,"LIVINGSTON","ST","",102991,"KS"
66636,"Topeka",3862,"JOSIAH","AVE","",100336,"KS"
66607,"Topeka",9992,"CHARLTON","CT","",106785,"KS"
66101,"Kansas City",9761,"UNNAMED 040","","",106854,"KS"
66105,"Kansas City",3026,"FLOOD","AVE","",102114,"KS"
66652,"Topeka",9084,"AVENUE G","","",106794,"KS"
66030,"Gardner",5145,"SHERWOOD","CT","",101708,"KS"
66620,"Topeka",3761,"GATEVIEW","CT","",103005,"KS"
66675,"Topeka",2855,"NEVADA","ST","",100952,"KS"
66624,"Topeka",3390,"SOLA","AVE","",105906,"KS"
66622,"Topeka",7682,"DEL SUR","AVE","",103027,"KS"
66111,"Kansas City",8199,"HARRINGTON","ST","",106484,"KS"
66652,"Topeka",7279,"GABILAN","WAY","",106738,"KS"
66667,"Topeka",9665,"TREAT","AVE","",102735,"KS"
66692,"Topeka",1372,"GORDON","ST","",102166,"KS"
66112,"Kansas City",3244,"INGLESIDE","PATH","",101648,"KS"
66692,"Topeka",5643,"WATERVILLE","ST","",106608,"KS"
66094,"White Cloud",5160,"BUCHANAN","ST","",104449,"KS"
66675,"Topeka",7423,"KNOLLVIEW","WAY","",102776,"KS"
66692,"Topeka",4159,"RAMONA","AVE","",104937,"KS"
66647,"Topeka",9424,"CALEDONIA","ST","",104487,"KS"
66212,"Overland Park",2351,"PINEHURST","WAY","",100114,"KS"
66692,"Topeka",4982,"STILLINGS","AVE","",106240,"KS"
66606,"Topeka",1253,"SAINT GEORGE","ALY","",106062,"KS"
66119,"Kansas City",8496,"JUNIPERO SERRA BLVD ON","RAMP","",101529,"KS"
66117,"Kansas City",7806,"EVE","ST","",105677,"KS"
66716,"Bronson",8723,"14TH TI","ST","",105562,"KS"
66605,"Topeka",2912,"CAMERON","WAY","",103625,"KS"
66612,"Topeka",4312,"BROSNAN","ST","",102840,"KS"
66604,"Topeka",2923,"LOS PALMOS","DR","",106208,"KS"
66110,"Kansas City",1594,"LAWRENCE","AVE","",107602,"KS"
66102,"Kansas City",9151,"MANCHESTER","ST","",102959,"KS"
66612,"Topeka",6224,"DORMITORY","RD","",103595,"KS"
66212,"Overland Park",6928,"SAINT CROIX","DR","",101910,"KS"
66653,"Topeka",4897,"HERMANN","ST","",101602,"KS"
66637,"Topeka",2849,"VISITACION","AVE","",100172,"KS"
66609,"Topeka",6339,"05TH","ST","",101554,"KS"
66614,"Topeka",2605,"LOPEZ","AVE","",101226,"KS"
66617,"Topeka",2468,"HASTINGS","TER","",107742,"KS"
66620,"Topeka",7336,"CLAUDE","LN","",105305,"KS"
66683,"Topeka",8568,"LEE","AVE","",106376,"KS"
66104,"Kansas City",678,"SUNNYSIDE","TER","",102737,"KS"
66411,"Blue Rapids",1518,"EL DORADO","ST","SOUTH",106270,"KS"
66105,"Kansas City",4480,"MYRA","WAY","",104674,"KS"
66608,"Topeka",9939,"HITCHCOCK","ST","",106685,"KS"
66629,"Topeka",4553,"UNNAMED 128","","",103806,"KS"
66119,"Kansas City",7624,"VALERTON","CT","",107153,"KS"
66622,"Topeka",7099,"KAMILLE","CT","",104119,"KS"
66094,"White Cloud",8492,"GROVE","ST","",100654,"KS"
66606,"Topeka",7292,"SEVILLE","ST","",102310,"KS"
66608,"Topeka",2166,"SIBLEY","RD","",104738,"KS"
66434,"Hiawatha",85,"YERBA BUENA","LN","",104910,"KS"
66109,"Kansas City",1181,"JOY","ST","",100143,"KS"
66104,"Kansas City",2216,"DOUBLE ROCK","ST","",100323,"KS"
66102,"Kansas City",295,"DEMING","ST","",105538,"KS"
66616,"Topeka",2830,"DUNSHEE","ST","",105689,"KS"
66603,"Topeka",5251,"MACARTHUR","AVE","",103031,"KS"
66094,"White Cloud",5659,"BUENA VISTA","AVE","EAST",106772,"KS"
66636,"Topeka",4216,"BEVERLY","ST","",101788,"KS"
66622,"Topeka",7879,"JUNIOR","TER","",100526,"KS"
66653,"Topeka",938,"JACK MICHELINE","ALY","",106278,"KS"
66611,"Topeka",838,"BUCKINGHAM","WAY","",105400,"KS"
66692,"Topeka",1367,"BIRD","ST","",101217,"KS"
66652,"Topeka",2121,"BELLAIR","PL","",107949,"KS"
66101,"Kansas City",3175,"BADGER","ST","",101463,"KS"
66283,"Overland Park",6776,"IRONWOOD","WAY","",103942,"KS"
66225,"Overland Park",7643,"15TH","ST","",101409,"KS"
66628,"Topeka",4529,"SALINAS","AVE","",107876,"KS"
66102,"Kansas City",8881,"TOUCHARD","ST","",107529,"KS"
66611,"Topeka",5124,"HUNTERS POINT","EXPY","",100700,"KS"
66611,"Topeka",4287,"RANDALL","ST","",103847,"KS"
66276,"Shawnee Mission",2047,"TEMPLE","ST","",102186,"KS"
66610,"Topeka",7682,"LONDON","ST","",100400,"KS"
